Tweet ID	Tweet	(1) Very Negative	(2) Negative	(3) Neutral	(4) Positive	(5) Strongly Positive	NA	Score (unrounded)	Score (rounded)
734547911783141379	<USER> <USER> next they will be asking you if your wearing pants, or if your is in your hand. #KYC	0	2	2	1	0	0	2.8	3
373667872993603585	<USER> Hey everyone, remember when KU lost to NDSU in 2010 and #kstate talked so much Yeaaaa meeeee toooo #karma'	0	2	2	4	0	0	4	4
179255152040099840	<USER> those people! #burntheirhousedown	3	3	1	0	0	0	1.7142857142857142	2
271753326494879744	Nothing better on twitter than <USER> during a skins game. So funny.	0	0	0	7	1	0	4	4
890233732627648512	Seriously. This has got to stop! <URL>	0	7	1	0	0	0	2	2
57296482830786560	<USER> man, take me with you. Hate Cali and want to go back to NJ too.	1	4	2	1	0	0	2	2
327594424727138305	Can't find my slides. :(	0	7	0	0	0	1	2	2
840092642306269186	<USER> 'my books they bring all the nerds to the yard, and they're like, she's smarter than, right, so much smarter than you'	0	2	2	4	0	0	4	4
7381507269	<USER> Pat and Welcome to the world of twitter Looking forward to your tweets and keeping up with the world of retailing.	0	0	2	6	0	0	4	4
363375865985368066	forgot my gym gloves... I knew something felt weird when I left	0	7	1	0	0	0	2	2
505533859841454080	This fair is my	0	1	5	0	0	2	3	3
185925282958544896	Bad dunk from the college contest, #bampow <URL>	0	7	1	0	0	0	2	2
379018652772622336	<USER> <USER> It good if he was running for the series title, but since he isn't then no.	0	4	4	0	0	0	2	2
191752700180967424	But how this <USER> wasn't even followin me though smfh. Niggas start doin good in ball then don't know nobody back at home lwl...	1	5	1	0	0	1	2	2
860669094630219776	Not gonna lie <USER> has me busting my in the gym tonight.	0	3	2	3	0	0	3.0	3
683028478262964225	<USER> Me too, I love & Linda. Excellent slippers too (there's no flamingo emoji)	0	0	0	6	2	0	4	4
727923976194809857	When we wouldn't do our chores mom would say 'I wanna See and elbows' #MomQuotes	0	1	3	2	0	0	3	3
651848273121181696	i LOVE it when people talk about Franzen, so this is delightful: <URL>	0	1	2	3	0	0	4	4
796561548168806400	Lee shut your faking, murderous up. #AHSRonoake <URL>	1	4	0	0	1	0	2	2
639996094877954048	<USER> IS SO CUTE OMG I CRY <URL>	0	0	1	4	1	0	4	4
501044396721459202	Well work is gonna be today	0	2	4	0	0	0	3	3
621792366362521600	<USER> tru dey thinking all up	0	2	4	0	0	0	3	3
665689992933568512	<USER> #Lifeforce matte painting, naked alien chicks, too many doors in British architecture, I'm all in for this movie	0	2	1	3	0	0	4	4
812857992915759105	I drove over just to get a hug and it was a great hug	0	0	0	6	0	0	4	4
615568883101995009	Lol georgette says 'people are interested in me and then find out how crazy I am and that I'm bat psycho and then they do away with me'	0	5	1	0	0	0	2	2
886714010950934532	Hot way to go <USER> !!! YES!!!:)	0	0	1	2	3	0	5	5
938431951513497600	'If you are going through keep going.' - Winston Churchill	0	0	2	4	0	0	4	4
602702540086636544	<USER> <USER> Oh Taemin....wow *o*	0	0	2	3	1	0	4	4
870434617643290626	<USER>	0	0	4	0	0	2	3	3
203259389396787200	#THEGODGAMES Ann talks about her mental illness. The girls see a ghost, & Charles finds Ann's birth mother. <URL>	0	2	4	0	0	0	3	3
555512559344680961	<USER> I hear you, I was bumpin some 1997 dead flowers and was like it's been a while since I heard from them	0	1	4	1	0	0	3	3
638136636673536002	but seriously even if we don't win we can still be proud of ourselves! we put up a of a fight #ShesKindaHotVMA	0	0	0	4	2	0	4	4
554722412231950336	<USER> <USER> Lana kicks at this game!	0	0	1	4	2	0	4	4
184391415760044032	'A world without women would be a pain in the -- Unknown source so ture	0	2	3	2	0	0	3.0	3
758096185437528064	QUEST FOR TRUTH 75 is up on the feed! This episode Keith, Chris, and I talked about What is it? What are... <URL>	0	0	5	2	0	0	3	3
222873184674906113	Only bad one being one of my wisdom teeth broke gum today. Pain in my	1	4	2	0	0	0	2	2
799788206401212417	regains hope in humanity in a up world <URL>	0	0	1	6	0	0	4	4
200650356689080321	<USER> bloody you're not supposed to admit to stalking! It did indeed - under my desk as suspected :)	0	5	1	1	0	0	2	2
185127017556094979	How many unsubscribe attempts will it take before I stop getting spam from AT&T? No, I don't want any of your iPhone accessories.	1	4	2	0	0	0	2	2
554837989860601857	Frankenstein's Monster might be made of corpses, but does he look good! #ManCrushModay - <URL>	0	0	0	7	0	0	4	4
698710867756589056	<USER> no he doesnt have tocall them liars to be a complete and total he is losing me and family more and more	1	5	1	0	0	0	2	2
694310366801563648	I need a surgical steel nose ring, my sensitive skin isn't having it with this sterling silver	0	2	3	0	0	0	3	3
479166119144484866	<USER> keep your right wing, gun loving away from me. how many senators that want guns & no healthcare do you like? idiot.	2	3	0	0	0	0	2	2
376143020795498496	<USER> <USER> <USER> <USER> why don't you just stop IGNORING HER And follow her for good! <USER> she exists	0	1	2	2	0	0	3.2	3
294555238793375744	Can't wait for the next episode of The Following. Kevin Bacon and James Purefoy have a of a show	0	0	0	5	0	0	4	4
123568032424542208	<USER> #Raw sheamus is turning into a cheesy goody goody kissing good guy	0	2	0	2	1	0	3.4	3
853994696565293057	You don't work, you just cry and whine about why something isn't. Just some backwards	0	4	1	0	0	0	2	2
896845142946177027	He suggested a wall with a ten scale for partners to pick from with increasingly indulgent combos based on 'how bad you up'	0	3	2	0	0	0	2	2
904201173930045440	When you realize your 'friends' are just manipulative and were never really your friends: <URL>	2	2	1	0	0	0	1.8	2
909443156495790080	Boot camp kicking = wine festival #royalfitness <USER>	0	0	1	4	0	0	4	4
512152459029254144	My drips for you	0	0	2	2	0	0	3.5	4
697483501109530624	<USER> yeah bein 52 is pretty too!	0	0	0	5	0	0	4	4
921805990382616576	<USER> OMG YOUR APP STILL SUCKS WHAT DID I EXPECT?!? <URL>	2	3	0	0	0	0	2	2
170246379577425920	<USER> you get dat waxed, or does it wax you? FLYEAGLESFLY!!!!	0	1	2	2	0	0	3.2	3
220229860960899072	<USER> I'M the ONLY person who has a right to you off...then make up later. ONLY. And vice versa :) lol	0	2	0	3	0	0	4	4
429129436730896384	<USER> dammit spelling. Boo thang*	0	4	1	0	0	0	2	2
530549777793302529	He's so tall, and handsome as He's so bad but he does it so well	0	0	1	4	0	0	4	4
904256875423780864	I don't condone cheating, but I you do it, please don't downgrade because I'm not gonna be mad I'm just gonna laugh that off.	0	2	2	1	0	0	2.8	3
255979857773744128	Rain vs MVP makes it to the 5th game! Who will win? GO WATCH THAT #GSL #SC2 #esports	0	0	3	2	0	0	3	3
368223588891254784	<USER> <USER> we might need to rob a bank, my teacher salary can't afford that either	0	4	1	0	0	0	2	2
707507412	and it's hot	0	2	2	1	0	0	2.8	3
316374254570586115	<USER> Throwing fertilizer at people so they grow the up.' <USER>	0	5	0	0	0	0	2	2
80349339716816896	<USER> Definitely not swimming weather. I need a suntan.	0	4	1	0	0	0	2	2
288497513504321536	shut the up about your 'physical pain'. many people have been through that & survived. you're not anything special. like at all.	1	4	0	0	0	0	2	2
360304807333990400	#ThingsPeopleDoThatPissMeOff people that write that aol Lik talk lik dis n lolmfao	2	2	1	0	0	0	1.8	2
267421731742957568	Just watched the #Aggies beat the outta Alabama! What a game!	0	0	0	3	2	0	4	4
541600747562229760	He juss became a in my eyes	0	3	1	1	0	0	2	2
508688814609821698	How the can someone feel so heartbroken in a relationship?	2	3	0	0	0	0	2	2
278148522824589315	It is too cold outside #aintnobodygottimefothis	1	3	1	0	0	0	2	2
873739049705627649	<USER> Lmao, that is what her gets. Slap the taste out her mouth. Lol. She was wrong for that. Lol	1	3	1	1	0	0	2	2
7430388997	Looking at my secret graveyard pictures, want to go back now to do gravestone rubbings...get your mind out of the gutter you sick	0	4	1	1	0	0	2	2
118141092976791552	#NowPlaying Godsmack - I Hate You on <USER> <URL>	2	2	2	0	0	0	2.0	2
140353065348898816	I really hope <USER> does drugs and is much more intelligent than he appears... But I still laugh my off at his humor...	0	2	1	3	0	0	4	4
660891839537545216	I started rewatching Felicity yesterday, so I've done nothing else for the past day. you Hulu!	0	3	2	0	1	0	2	2
392012674801745920	West for the last time, put our grades on PowerSchool. It's been 5 days since your promise broke	1	3	1	1	0	0	2	2
714688193631748096	<USER> <USER> that is PERFECT!!!!!!!!	0	0	0	2	4	0	5	5
938526891660775424	<USER> no!!!!!!!!! You sign one Ball you sign the dad to	0	1	4	1	0	0	3	3
940622652842172420	<USER> Jesus that was disgusting, but I couldn't even have the energy to be repulsed.	2	4	0	0	0	0	2	2
419683712381378560	<USER> <USER> Yessssssss anything from Axe smells so bomb '. True	0	1	0	5	2	0	4	4
1156974056	Fortune Cookie: 'Your loyalty will be rewarded.' Bah! What the kind of fortune is that?	0	6	2	0	0	0	2	2
545061524419911680	<USER> I swear you're gonna be 90 years old and wearing some kick beanies. #GrandpasWithSwag	0	3	2	2	1	0	3.125	3
4460281840	<USER> So how do you feel about unranked Iowa kicking #5 Penn State's btw?	0	2	4	2	0	0	3	3
75929404806664192	<USER> Great job as a last night! Oh, and did I see you on the barricades for a bit as well?	0	0	1	6	1	0	4	4
196223838474862592	When USO's use the word to refer to each other it's a disgrace. <USER> <URL>	1	6	1	0	0	0	2	2
901969371723116546	<USER> stay out of #politics and just stick to singing and hosting the #VMAs we don't need your input	3	5	0	0	0	0	2	2
926190642828664834	Thats their narrative, Trump all about blew that up though lol. <URL>	0	2	3	2	0	0	3.0	3
823971141018669057	<USER> you also my 3yearold out of her antibotics. I lost my 7year old dec31st out of curruption& greed. My 7yodied over$$.	3	4	1	0	0	0	2	2
545367514155188224	<USER> I just heard that, Wtf? You spend all this $ on this guy, you're supposed ot play his So many dumb decisions lately. #bears	2	6	0	0	0	0	2	2
933482619790032897	<USER> <USER> The woman on another USO tour grabbed Robin William's on stage. Just saying look at... <URL>	0	3	3	0	0	0	2	2
885066478512418818	'why is this white making popcorn at 5AM' -both of my roommates, probably	0	4	2	0	0	0	2	2
408353082633125888	At least things are looking good for us moving into our house soon! landlord and awful neighbors! Won't miss ya!!	0	0	2	2	2	0	4.0	4
356234687766736897	They took all that time for this	0	3	3	0	0	0	2	2
879865521688248320	<USER> I'd love to see Kenny suplex Lavar Ball's #worldscollide #TheBachelorette #WWE	0	0	2	4	0	0	4	4
304647898900070400	#IfIDontReplyItsBecause you probably me off..duh.	0	6	0	0	0	0	2	2
319320398577672193	Broken? yes Dead? not completely Happy? ehh Upset? yess. <URL>	0	6	0	0	0	0	2	2
875169967754420225	<USER> ur a rancid Losing my account will be worth it because ur a Christy needs to punch you in your ugly face!	6	0	0	0	0	0	1	1
580030609508036608	seagulls everywhere.	0	1	6	0	0	1	3	3
704834467224035329	#pll back at it again with the death threats	0	8	0	0	0	0	2	2
279814924547530753	<USER> And if your 'God' lets 20 kids be killed just because gov't wouldn't let religion in the school your God is an & so R U	3	4	1	0	0	0	2	2
406821696034050048	What a great way to start the day I got a bomb massage from a chick that looked exactly like <USER>	0	2	1	4	1	0	4	4
796608235885260800	<USER> True: segregationist democrats who became Dixiecrats in the 1960s, welcomed into the GOP by Nixon where they stayed!	0	4	4	0	0	0	2	2
551209238488682498	Thinking about brewing my own beer and suddenly I realize, ancient alcoholism was a process! #LazyPeopleProblems #Struggleisreal	0	1	5	2	0	0	3	3
492462692989288449	<USER> yeah	0	0	5	2	0	1	3	3
883268248036421632	'Vision without action is daydream. Action without vision is nightmare.' #dailyqotd #qotd <URL>	0	0	6	2	0	0	3	3
514949881069584384	<USER> to the no! (In Whitney Houston voice)	1	3	3	1	0	0	2.5	3
64894238302797825	<USER> he will always be the biggest gun out there!	0	2	1	5	0	0	4	4
207670640545763329	<USER> Hatfield & McCoy best thing to happen on TV'	0	0	1	5	2	0	4	4
2736307964	I keep forgetting about twitter, i'm thinking of following the spencer pratt cuz he's a and i want to see what he posts	1	0	6	1	0	0	3	3
919663709009661953	<USER> and??? i feel bad for your old so instead of calling you something worse i call you dopey, try... <URL>	2	6	0	0	0	0	2	2
124166385222959105	or Treat!- Tracy Masks Get Scary! - By Andrew Blumetti You gotta be quite the tough man to pull... <URL>	0	0	3	5	0	0	4	4
315284043623198721	She always call when she wanna .. I dont eva call she know wuts up ;) #DrankInMycup	0	3	3	2	0	0	2.875	3
522934151801212930	Matts girlfriend is WAY to calm in that situation. I woulda killed his #BreakingAmish	0	5	2	1	0	0	2	2
737084750867746816	Moving out soon and I didn't realize how much I had	0	3	5	0	0	0	3	3
925120148004048896	So glad this day is almost over! #overit	1	4	0	4	0	0	2.7777777777777777	3
301495084610904066	<USER> Sounds like the high school just carried right on over	0	1	7	1	0	0	3	3
614863345951223808	this is one big mess	0	9	0	0	0	0	2	2
499938883434328065	'Originally we were thinking a game that would make you pee your pants... now we are aiming for a game that will make you your pants.'	0	1	4	4	0	0	3.3333333333333335	3
851135233466531843	<USER> what the did i just read	0	3	6	0	0	0	3	3
291056013673635840	Only if I was a bird I would on you!!	0	6	3	0	0	0	2	2
265989121179258880	If you don't exercise your right to vote, you have no right to about election results. #endrant	0	6	1	2	0	0	2	2
675551213467889664	is up w froud+verg	0	0	5	0	0	4	3	3
101742719889707009	Been on this bus for 50 minutes. Im not even halfway over the hill to falmouth #neveragain i havent slept in 29 hours. Someone get ...	1	5	1	0	0	0	2	2
219556723202068480	Yall both GO somewhere at the same time!!! #BETAwardsPreShow	0	0	3	4	0	0	4	4
935322335250231296	Classic #CrisisOnEarthX	0	2	2	3	0	0	3.142857142857143	3
288439186225262593	Spreading rumors....that's that I don't like #foreal #immature	1	6	0	0	0	0	2	2
80613738331389954	WOW Was really Great to see Big Show again! Del Rio and his creepy little assistant got what was coming to em'!!	0	1	0	4	2	0	4	4
84983295842070528	<USER> I would of broke my foot in her Just sayin...	0	7	0	0	0	0	2	2
621546380088201216	Remember you barely went out before your father was on your <USER> <URL>	0	2	4	1	0	0	3	3
835173060927959041	I'm agnostic and all, but could you cool it with that in public? Flamboyantly throwing out precise bible verses is a BIT MUCH.	0	6	1	0	0	0	2	2
454984228791652353	Latest nightmare - a dude tried to burn down Barrel. Woke up with my stomach screaming	2	5	0	1	0	0	2	2
428597736267476994	Does anyone have some Clear Eyes for redness relief? My really needs to be soothed! <URL>	0	3	5	0	0	0	3	3
544287990663897089	Im always over thinking	0	4	4	0	0	0	2	2
705298729461555200	Princesses by blood know what's up. Don't trust no Rumpelstiltskin get rich quick	0	4	3	1	0	0	2	2
730733432209309696	<USER> and a ton of <USER> meat sauce	0	0	7	0	0	1	3	3
908667384822685696	I think with my heart, you with my head.	0	1	3	4	0	0	4	4
35004377915723776	<USER> why don't you ask zultar he is all knowing he would know if she is a	0	2	5	1	0	0	3	3
400452614510624768	oh	0	1	7	0	0	0	3	3
642068626124730368	Am I a if someone whistles and waves at me and I don't wave back and I keep walking?	0	2	6	0	0	0	3	3
784952261982228480	Ziegler's latest: Hitler Reacts to the News of Donald Trump & Billy Bush Video <URL> via <USER>	0	3	4	1	0	0	3	3
492764876746420226	I'm so done with ... Just everyone. you. Not taking the guilt trips or exclusions anymore.	5	3	0	0	0	0	1	1
662336691429052416	I love my dog but this barking at fireworks is not on #whatdafuk	0	6	1	0	0	1	2	2
91357758053564417	Everyday I go outside theres a big pile of by my porch from my neighbors dog 2day I had enough put it in a bag & put it on her doorstep	4	4	0	0	0	0	1	1
495314274047516674	is going to be endless noise. Probably an infinite repeat of some old western with cowboys having a shootout during a stampede.	0	5	3	0	0	0	2	2
868761350444535808	And I was like 'oh okay, nice, have fun!' Thinking that'd be it and then hours later he replied. I WAS DOING FINE NOW IM BACK TO BEING A	1	5	2	0	0	0	2	2
