Tweet ID	Tweet	(1) Very Negative	(2) Negative	(3) Neutral	(4) Positive	(5) Strongly Positive	NA	Majority
942241144003551233	<USER> <USER> Fuck off Phillip Rivers!	5	2	0	0	0	0	1
786016338561028096	<USER> <USER> <USER> finally got it sorted out! This website it such a clusterfuck I swear...	2	4	1	0	0	0	2
3583552944	Damn twitter spam: <URL> &lt;- not a real Best Buy operation.	0	6	1	0	0	0	2
602895960881004544	This bitch get sensitive about everything. Foh!	2	5	0	0	0	0	2
563171054043299840	<USER> Damn it feels good to be a ... cop! Lindsay's back baby! #OneChicago #ChicagoPD” let the fun begin!	0	0	1	1	5	0	5
756942723005808642	<USER> HOLY SHIT	1	1	6	0	0	0	3
686012570323578881	Damn Tubby looks 80... #ESPN #NCAA	1	6	1	0	0	0	2
2661823258	Sometimes ya need to either hoe up or blow up !	1	0	3	4	0	0	4
552037221889736704	Does sleep even exist? Because..... It's now five fucking O' clock in the morning	0	5	3	0	0	0	2
385920333242716160	Katherine looks like Hell. <URL> #GetGlue <USER>	1	6	1	0	0	0	2
654486468690345984	HELL YEAH <USER>	1	0	3	3	1	0	3
781933012032319489	Damn... that shit gotta hurt. #funnymemes <URL>	0	1	5	2	0	0	3
631823759968731137	Watching last nights <USER> . What a bitchy group this year!	3	5	0	0	0	0	2
277475212977647616	#YouNeedToUnderstandThat I dont hang around bullshit. If you affect my life in a negative way, our relationship WILL change.	0	6	1	1	0	0	2
394545872752488448	"I want to be known for loving the hell out if people!" <USER> #leavealegacy	0	0	0	6	2	0	4
928435443334615040	Ho ho WOAH! I could fly for FREE to see my family! <URL> <URL>	0	0	0	4	4	0	5
252190223121907712	<USER> nyquil is for pussies. ;-) it's the bedicking hour	1	6	0	1	0	0	2
258394493739491328	Shit happens....	0	4	4	0	0	0	3
905804978333261824	So there's this cute guy &amp; I would totally let him eat my ass	1	0	0	7	0	0	4
290621033441009664	<USER> <USER> <USER> this paper can suck my dick.	5	3	0	0	0	0	1
152337482086748160	I'm going down stairs at 5 ! They big asses all an MY Bed (o__o)	0	4	3	1	0	0	2
911960611554254848	Damn, I guess Madden 18 is realistic. I throw those tip interceptions all the time.	0	2	2	4	0	0	4
815419484118941696	If you didn't catch the Mariah Carey performance just now just know that Dick Clark just turned over in his grave.	0	7	0	0	0	0	2
610572117743136771	She hollerin' God, man you would've thought that God was in it / But it's just a nigga God… <URL>	0	3	3	0	1	0	3
367479244131430400	Photo: ass-dad: heard u was talkin shit ^^^^^ <URL>	2	4	1	0	0	0	2
499638078987051008	Swashbucklers are overpowered as hell now. Good job, KI...	1	0	0	6	0	0	4
904526829087686657	<USER> Watching you not know how to load a truck, I almost shit myself with laughter. LOSER! <URL>	0	3	2	2	0	0	3
762702340411523076	Side note: my baby's daddy is hot as hell and I just might be in the mood to make one more baby if you know what I mean.	0	0	2	4	1	0	4
711928387720249345	I just got a raise Spent it all on me Diamonds all appraised And I'm bossing up Bitch get out the way	0	0	1	6	0	0	4
115916657142149120	Need to find me a big tough boyfriend to kick a morons ass lol	0	5	1	1	0	0	2
736575226306134016	#hotterthanMiami ;) bout damn time <URL>	0	0	3	3	1	0	3
552686959785959424	<USER> 2 months 2 days lemme get a hell yeah	0	0	1	3	3	0	2
261668755434795009	Jk. I hate the gym and I love it #atthesamedamntime . I never wanna go but then I feel like a fucking #BOSS when I get back. #stillnothungry	0	0	1	5	1	0	4
297243196537315329	<USER> shit khillin wat u been up to big dog	0	1	5	1	0	0	3
700423586377379840	How the hell did I think I could cover the history and context of Othello in one, fifty-minute class period?	1	6	0	0	0	0	2
829814278635003911	I liked a <USER> video from <USER> <URL> Destiny "Rolling Hell" Custom Game - The Dream Team (Funny Moments)	0	0	3	4	0	0	4
367704658254770176	Tony's awesome hallway board. The Wild Thing was a bitch to cut out! <URL>	0	0	3	4	0	0	4
796200792030113792	We've somehow fallen into the Donnie Darko universe. Somebody shoot that fucking bunny in the eye and get this shit straightened out.	2	5	0	0	0	0	2
523710460047020032	<USER> these weak ass frat niggas bra they disrespectful bra	4	2	0	1	0	0	1
3308660715	I am like the worst faxer intheworld. Really, how hard is it 2 remember 2 put in the fax # & NOT the phone #. Hello, Hello??? Oh shit sorry!	0	7	0	0	0	0	2
937183648670871552	WHY COMPLICATE IT???? LEMME BE YA GUIDE WHEN YA EAT MY PUSSY OUT 🗣🗣🗣🗣🗣🗣🗣🗣🗣	1	2	1	3	0	0	3
938527025169686528	Me: Real Person fic is wrong AO3: 414 works in Buzzfeed Unsolved (Web Series) Me: ...Goddamn it	0	4	3	0	0	0	2
942182733304029189	ppl need to realize they can say sorry all they want but until they show they mean it, it ain’t worth shit	1	4	1	0	1	0	2
325369502055407618	<USER> Don't worry, this shit will still be going on when you wake up. Sweet dreams!	0	2	2	2	1	0	3
431239481895550976	A mini <USER> to put on my shoulder saying "stay positive ya faggot" whenever I'm sad would be nice	0	2	1	3	1	0	3
243226242868977664	the show is 21 and over. But fuck it! bring ur fake ids hah! its gonna be one awesome beautiful mix of different... <URL>	0	1	1	4	1	0	4
897554815785594880	Ugh! Though I'm an atheist, I wish there's a hell so that these people can go there! <URL>	3	3	1	0	0	0	2
848731025631039488	Idiots will do anything to get on tv. Thirsty ass... #RHOA	1	5	0	1	0	0	2
254581805267685376	<USER> there seems to be something wrong with my phone "let me guess it doesn't have my # -.-" no its cracked as fuck....	0	6	1	0	0	0	2
851898634048294912	Maine Coon Alerts Couple to Lethal Levels of Carbon Monoxide <URL> by <USER>	0	1	5	1	0	0	3
940057106228453376	loooooool.. this guy thinks playing Aaron Rodgers invalidates every other team’s schedule. Mentally fucking challen… <URL>	0	6	1	0	0	0	2
431487023187103744	Some people just piss me off	2	5	0	0	0	0	2
828046954470977536	What the actual fuck is going on with the country. This isn't a game of tag <URL>	2	5	0	0	0	0	2
944248090189549568	Take Action: Tell Sh*t That I Knit That Selling Fur Is a Sh*tty Business Model <URL>	0	6	1	0	0	0	2
110145148473708544	catch the fuckin ball!!	2	4	0	1	0	0	2
134080794598703104	I need to get my shit together	0	6	0	1	0	0	2
698543083953262592	Drinking a Best Damn Root Beer by <USER> at <USER> — <URL>	0	0	1	3	3	0	2
171076423333838848	Jay Bilas is an asshat. #GoBlue	1	6	0	0	0	0	2
301534569235111936	There are few things I hate more than this new UNE email shit	1	6	0	0	0	0	2
408033491197374464	<USER> fuck you	5	2	0	0	0	0	1
800831516985217024	The people behind us are so gross . Should have chose another movie to be a little hoe in 😷	3	4	0	0	0	0	2
3654800697	if you act like a dick to the people that provide customer service to you, you deserve a hard punch to the throat	3	4	0	0	0	0	2
414602436033388544	"Cheers to those that wish us well, and those that don't can go to hell."	0	1	5	0	1	0	3
615288437340532736	This headache came straight from the gates of hell	1	5	1	0	0	0	2
396503937349451777	<USER> <USER> <USER> <USER> <USER> <USER> Outstanding! Don't forget to vote on what crazy shit I do today	0	0	2	4	1	0	4
120333863548497921	Tryin not to let one person fuck up my mood!	1	1	1	4	0	0	4
315961478559694848	Tony is the kick Ass pro ! lol Go Get Em Smoke ! #NASCAR	0	0	0	1	7	0	5
442929483075420160	<USER> I feel that! Let's hope we get this shit done 🙏	0	0	0	8	0	0	4
724822203548708865	<USER> has been watching AND tweeting the NBA playoffs. I hope <USER> appreciates the shiz outta her.	0	0	1	5	2	0	4
256864349858189312	<USER> I don't want a hoe I want a sweet respectable cute girl wit a big booty lol	0	0	2	4	2	0	4
935865552073035782	SHUT THE FUCK UP <URL>	7	1	0	0	0	0	1
928445234765291520	Oh hell he is doing Tulsa time #watchwithccmf !!!	0	0	3	5	0	0	4
879568966900953089	<USER> Like imagine how much power they'd have if they DIDN'T piss off 70% of America?	0	6	2	0	0	0	2
677241925179715586	Someone told me once I say things girls shouldn't say.... I say fuck that shit!	3	3	1	1	0	0	2
317613590699982848	the beat is goin, take a pill and disappear. drinking beer, just tryin to get the fuck out of here. #jawndough #editgod <USER>	0	3	5	0	0	0	3
559947986633891842	<USER> He's that dude nobody can fuck with 🙌🙊😂	0	0	2	6	0	0	4
387041846473396224	<USER> stop being so pretty bitch	1	1	1	4	0	0	4
921099104574492672	<USER> He punched me in the dick, why? -Goku It's not funny now is it Kakarot -Vegeta	0	4	2	0	0	1	2
371838454859956226	You can't buy happiness but you can by cupcakes, that's practically the same thing!! #lol #yummy #happiness #fatass	0	0	0	4	3	0	4
797603696628682752	The shittiest part of concussions is the constant nausea	1	3	3	0	0	0	2
5791176867188736	Jennifer just drew a dick, along with the word dick, on the window of Ibiza. Classsssy.	0	3	3	1	0	0	3
588080026735763458	Time flies! nigga I'll be on etihad=)	0	0	4	2	1	0	3
476075447197782017	Really sick of the bull shit. I'm about to turn into a real bitch. #fuckthisshit	5	2	0	0	0	0	1
684883281741889536	<USER> Hell no he isn't...PFF blows when it comes to player evaluations...too subjective to human judgement...	0	5	2	0	0	0	2
417853979855687680	"Nicki Minaj Is A Boss Ass Bitch And She's Coming For You" <URL>	0	0	4	2	1	0	3
565563109927305218	Kanye west should be banned from ever speaking again . Respect learn some asshat!!!!!	5	3	0	0	0	0	1
756941459446784000	<USER> 0 fucks given this day	2	2	3	1	0	0	2
2767033085	is stoked for the new season of Hell	0	1	0	5	2	0	4
694205292603654144	Feel like shit. Can I go home now?	1	7	0	0	0	0	2
279010165498445824	Other than the 5 gold rings, the "12 Days of Christmas" gifter is kinda shitty at it. Who wants 10 hyperactive noblemen? #OrAllThatBirdPoop	1	6	1	0	0	0	2
717713642997682176	"Don't you ever just yell at your parents because they pissed you off." <URL>	2	4	1	1	0	0	2
814626590344802305	Arkansas's head coach is the biggest piece of shit	3	5	0	0	0	0	2
185542506644111360	<USER> <USER> not just no, but hell no. dude is a ball hog and is too lazy to play defense. kobe would be in that ass for 48 min	3	4	1	0	0	0	2
138113895633137664	<USER> <USER> I hate this piece of shit.	6	2	0	0	0	0	1
817858258065100802	The ice in L.A. has been generally shitty for a looooong time if I remember right <URL>	2	6	0	0	0	0	2
447805528534568961	<USER> $51!? You must be out of your damn mind. I'll get it day one at one of the major retailers for less than $30. Thanks anyway.	4	3	1	0	0	0	1
270267312949587968	When someone say "what the fuck are you wearing?" You probably shouldn't be in public <USER>	0	6	2	0	0	0	2
687004164799475712	<USER> get a good lawyer and sue their ass.	0	5	3	0	0	0	2
497224092257615872	Holy hell I never thought I'd see Götze, Schweinsteiger and Lahm come off the bench together😳	0	1	3	4	0	0	4
288014163983335424	Forever lazy a fleece jumpsuit .. Are you shitting me?	1	5	2	0	0	0	2
838982070114254848	so the switch looks like a massive pile of shit	4	4	0	0	0	0	2
274644079688683520	"Hmm gee, maybe because if I step on it one more time I'm gonna shove it up your ass" #yikes <USER> #classic.	5	3	0	0	0	0	1
643150571919249408	Photo: theowlandthekey: I don’t care what you say, there is a fucking fairy gate down that path. <URL>	1	2	3	1	0	1	2
235392366889017344	<USER> where the fuck are you guys?	1	2	5	0	0	0	3
264570074604658688	What I just found out &lt; I promise you Karma bite you in the ass for lying 🙏	2	5	1	0	0	0	2
758363690647166976	<USER> I just got a 20 card pack. Very weird. They sense that they have pissed is off, I guess.	1	4	3	0	0	0	2
390673249824415744	Bitch I ain't crabby stop saying that!!	3	5	0	0	0	0	2
908662031078821890	No Shit!!! It's time to regulate the hell out of credit reporting agencies <URL> via <USER>	2	5	1	0	0	0	2
786593906322317312	<USER> Shit is about to get real	1	2	5	0	0	0	3
344637704480362496	Here's an idea... If your boyfriend hits you because he's frustrated about a damn football game... LEAVE HIM.	3	5	0	0	0	0	2
912721020775161856	<USER> all oceans are big so that does sound dumb lol but ppl are just searching for the smallest shit to twist to make him look bad	0	6	1	1	0	0	2
428396963277832192	<USER> I deleted the other one like 4 seconds after it was posted ya damn twitter creeper! 😋 Don't you have a bike to build!!	2	3	3	0	0	0	2
271384679855300608	Just because you don't get your way doesn't give you the right to be a little bitch #growup	3	4	0	0	0	0	2
76021278233989120	2 more days of school and they still taking forever with this car rider line shit a hot mess	2	5	0	0	0	0	2
819013340009742343	So you want me to believe Trump went to Moscow for a piss shower &amp; Japanese cartoon porn, from forged documents &amp; a teabag😂?#GoldenShowers	3	2	2	0	0	0	2
215264068322332673	<USER> hookah bar sooooon hoe!	0	0	1	3	2	1	3
576527630314401792	<USER> <USER> hang on to that! Mine needs bitch slapping &amp; then some. Poor Kel she's in the boat with me treading water w/sharks	0	3	4	0	0	0	3
933512080740769793	<USER> Lol yup. Still on my bs lol. Rowdy said where the fuck is her hairline 😥😥😥😥😤😤😤😤😤😤😳😳😳😳😳😳🤧🤧🤧🤧🤧🤧🤡🤡🤡🤡🤡😫🙄😐😓😜😒	0	1	3	2	0	1	3
366685933963182081	I'm. So. Fucking. BORED!!!! #sadface #boredomkills	2	5	0	0	0	0	2
461847723063644160	<USER> oh shit you right!! Turnuuuuuh lmao we should all celebrate together again lol	0	0	0	5	2	0	4
540281275844546560	I do have friends you little shrimpy bitch	3	1	3	0	0	0	2
788722527208087563	"it wasn't your foot noah so shut the fuck up"	3	3	1	0	0	0	2
610828943957098497	How do I get myself into this shit, I'm not your Bae, but you're calling me when you're in trouble...smdh...😠	3	4	0	0	0	0	2
250034229432442880	Julia Louis-Dreyfus: "it's such a shame that Amy didn't win." Damn right it is! #Emmys	1	3	2	1	0	0	2
934979427817218048	A man’s cat dies, he takes that shit hard. #twd <USER> <USER> <USER> <URL>	2	3	2	0	0	0	2
445553463938658304	damn earthquake almost knocked me over.	0	5	2	0	0	0	2
56534104665100288	<USER> hell yeassss. You go girl!	0	0	0	1	6	0	5
535828097921470464	<USER> had nightmare that you were an asshat to fans. Prove me wrong and stay humble. Asshat does not suit you well.	0	4	2	1	0	0	2
668618681681879040	<USER> Sorry but Glenn should leave her where he found her. .she's fucking nuts!!	4	3	0	0	0	0	1
794006066329595904	#LukeBryan damn you sing good and looked so fine on stage too. You're awesome!!!!!	0	0	0	1	6	0	5
1211207858	Saturday night and I'm doing homework. This damn degree can't come soon enough.	2	3	0	2	0	0	2
931891626745745410	<USER> HELL YES!	0	1	0	5	2	0	4
343909835252826112	Things on my twitter confuse the hell out of me. Seriously looking and scratching my head at the same time.	0	1	6	1	0	0	3
459288701005070336	So much learning!! 23 GIFs That Will Teach You A Damn Thing For Once In Your Life <URL> via <USER> <USER>	0	1	3	4	0	0	4
485108967660879872	happy 4th of july bitchez🇺🇸	0	1	1	6	0	0	4
800510012745457664	I'm gonna need this hoe to back off	0	7	0	1	0	0	2
887287499202101248	This helps going into a shitty work day <USER> <URL>	2	3	2	1	0	0	2
2122564598	Pissed I can't run slacker on my BB - I could if I had an iphone #squarespace	2	4	2	0	0	0	2
861983084379549696	I killed 3 spiders on my own today so you could say I'm kind of a bad ass	0	1	1	5	1	0	4
358935112869609472	<USER> haha you try running on vacation! Shit gets complicated	0	3	4	1	0	0	3
706190240201973762	<USER> I've got a real asshole hounding me Trump!!!!! He's mad because I'm registered Democrat cant change my affiliation !!!!	3	4	1	0	0	0	2
918311676541366272	<USER> <USER> How about helping all the Hispanic Americans in Puerto Rico, you ass???	2	5	0	1	0	0	2
589605083991699456	#ThatMomentWhen an extremely sexy guy calls you a goddess. im fucking dead. please excuse me while i cream. xD	1	0	1	2	4	0	5
420798198492311552	<USER> damn right	0	0	4	2	1	1	3
